3.989 1.235 3.344
3.414 0.534 3.608
3.034 2.502 2.865
5.368 0.680 3.553
4.381 1.043 3.416
3.804 1.460 3.259
4.812 0.751 3.526
3.402 2.533 2.854
4.463 1.010 3.429
3.984 0.585 3.589
4.939 1.337 3.305
2.967 0.559 3.599
6.154 2.760 2.768
5.209 2.297 2.943
5.873 2.971 2.689
4.351 2.555 2.845
5.516 2.944 2.699
4.650 3.033 2.665
6.326 0.778 3.516
5.505 2.218 2.973
6.465 2.861 2.730
5.785 2.671 2.802
4.371 2.095 3.019
4.996 2.505 2.865
5.546 1.714 3.163
3.261 2.953 2.695
5.251 2.636 2.815
5.275 1.419 3.274
5.145 1.874 3.103
5.056 1.927 3.083
6.231 1.532 3.232
3.630 2.724 2.782
6.144 2.174 2.989
6.517 0.617 3.577
5.347 2.212 2.975
6.307 2.402 2.903
4.549 2.220 2.972
5.397 2.638 2.814
4.220 3.033 2.665
6.384 0.868 3.482
5.749 2.096 3.019
6.050 2.663 2.805
6.281 3.056 2.656
4.710 2.525 2.857
4.949 2.923 2.707
4.889 2.775 2.762
6.094 1.070 3.406
6.019 2.312 2.937
5.551 2.262 2.956
4.787 1.776 3.140
3.505 2.954 2.695
5.408 3.199 2.597
3.384 2.010 3.024
4.796 3.094 2.615
4.428 1.984 3.034
3.209 2.140 2.975
4.237 2.673 2.774
5.786 2.713 2.759
3.530 2.709 2.760
4.577 1.772 3.114
4.987 2.953 2.668
5.480 2.599 2.802
4.043 1.797 3.105
6.356 3.074 2.622
3.768 1.529 3.206
2.890 3.161 2.590
3.589 1.725 3.132
3.689 2.475 2.849
4.505 2.806 2.724
4.279 2.195 2.954
5.662 3.130 2.601
4.482 2.374 2.887
3.060 1.589 3.183
3.503 2.942 2.672
5.315 2.434 2.864
5.233 2.419 2.870
4.807 3.067 2.625
4.103 2.398 2.878
4.147 2.973 2.661
5.910 3.054 2.630
3.511 1.541 3.201
2.861 1.950 3.047
4.750 2.430 2.866
4.156 1.617 3.173
3.505 1.494 3.219
4.209 2.746 2.746
5.352 2.691 2.767
4.567 3.098 2.614
3.744 1.643 3.163
3.551 1.175 3.339
4.362 1.787 3.108
4.975 1.606 3.177
5.189 1.803 3.102
5.486 1.655 3.158
5.969 0.579 3.564
5.939 2.256 2.931
6.092 2.293 2.917
5.789 1.101 3.367
6.080 2.432 2.865
5.911 1.082 3.374
5.226 1.160 3.345
4.882 0.449 3.613
5.464 1.188 3.334
6.484 2.431 2.865
5.753 0.819 3.474
6.507 0.757 3.497
6.306 2.668 2.776
6.013 1.353 3.272
6.001 1.744 3.125
6.393 1.397 3.256
5.980 1.374 3.264
5.000 1.975 3.037
5.444 1.809 3.100
5.190 0.682 3.525
4.495 1.143 3.351
4.025 1.268 3.304
3.529 0.517 3.588
4.726 1.227 3.320
4.579 1.521 3.209
5.174 1.794 3.106
4.974 1.873 3.076
5.191 1.868 3.078
6.109 2.164 2.966
5.994 2.126 2.980
4.727 1.583 3.185
5.935 2.362 2.891
5.773 1.704 3.140
5.922 1.825 3.094
4.666 0.833 3.468
6.318 0.688 3.523
2.818 2.032 3.040
6.527 2.965 2.686
4.034 2.091 2.157
2.919 2.268 2.225
3.231 2.089 2.157
4.117 2.474 2.304
5.412 1.920 2.092
4.632 1.850 2.065
2.944 1.857 2.068
4.181 1.905 2.086
4.154 2.114 2.166
3.016 2.456 2.297
4.514 2.426 2.285
3.364 2.453 2.296
3.964 2.117 2.167
3.274 2.407 2.278
4.428 1.952 2.104
3.747 2.231 2.211
3.429 2.895 2.465
3.086 2.665 2.377
3.075 1.859 2.069
4.483 2.939 2.482
5.205 2.488 2.309
5.746 3.106 2.545
6.083 3.108 2.546
6.165 2.132 2.173
6.487 2.258 2.221
5.140 3.059 2.527
5.394 2.867 2.454
6.408 2.813 2.433
3.544 3.042 2.521
6.502 2.872 2.456
6.095 2.108 2.164
3.978 3.085 2.537
5.811 2.076 2.152
5.660 2.275 2.228
5.460 2.730 2.401
3.940 3.133 2.556
5.998 3.084 2.537
4.915 3.013 2.510
5.311 3.022 2.513
2.868 2.773 2.391
2.827 2.648 2.343
3.855 1.867 2.045
3.789 1.804 2.020
4.033 1.916 2.063
2.828 3.083 2.509
3.012 2.338 2.225
2.841 2.400 2.248
4.091 1.926 2.067
3.299 2.220 2.179
3.544 3.186 2.549
4.732 2.738 2.378
5.587 2.730 2.375
4.941 3.186 2.549
4.109 2.329 2.221
3.697 2.570 2.313
5.167 3.125 2.525
5.626 2.915 2.445
4.931 2.880 2.432
4.467 2.481 2.279
5.403 3.012 2.482
5.557 2.975 2.468
3.206 2.953 2.460
3.466 2.936 2.453
5.034 2.813 2.406
4.975 2.171 2.161
5.295 2.938 2.454
3.648 2.842 2.417
5.987 2.903 2.441
5.063 2.888 2.435
5.638 2.099 2.133
6.120 2.438 2.263
5.894 2.261 2.195
5.999 2.537 2.301
5.888 2.470 2.275
6.246 2.214 2.177
5.771 2.296 2.208
6.375 2.114 2.139
5.394 2.252 2.192
5.380 2.302 2.211
4.706 1.824 2.019
4.957 2.758 -4.907
3.971 2.946 -4.837
5.685 2.984 -4.822
3.951 2.891 -4.857
3.904 2.981 -4.823
5.112 2.550 -4.986
3.092 1.401 -5.420
3.775 2.350 -5.061
4.929 2.629 -4.956
5.696 2.945 -4.837
4.029 2.814 -4.886
3.462 1.102 -5.532
3.654 1.703 -5.306
3.976 2.265 -5.093
3.720 2.318 -5.073
4.946 2.574 -4.977
3.945 2.376 -5.051
5.445 2.842 -4.876
3.056 1.577 -5.353
3.529 1.882 -5.238
4.906 2.063 -5.170
6.412 3.149 -4.760
3.307 2.686 -4.935
3.476 1.542 -5.366
3.286 1.502 -5.381
3.841 2.272 -5.091
3.582 2.143 -5.140
4.473 2.901 -4.853
3.187 1.933 -5.219
3.226 2.180 -5.126
3.049 1.301 -5.457
4.106 2.688 -4.934
4.284 3.176 -4.749
3.934 1.503 -5.381
3.651 2.642 -4.951
4.130 1.958 -5.209
5.100 2.139 -5.141
4.601 1.892 -5.234
3.140 2.928 -4.843
4.791 1.819 -5.262
5.241 1.851 -5.250
5.232 1.200 -5.495
4.782 0.569 -5.734
6.457 1.919 -5.224
6.161 1.283 -5.464
4.600 0.451 -5.778
4.907 1.015 -5.565
6.313 2.148 -5.138
6.416 0.940 -5.593
6.336 2.569 -4.979
3.118 0.582 -5.729
6.220 0.804 -5.645
5.348 0.452 -5.778
6.282 0.735 -5.671
4.410 1.334 -5.445
3.946 1.169 -5.507
4.056 0.578 -5.730
5.806 1.456 -5.399
5.525 0.899 -5.609
5.687 2.551 -4.986
5.655 0.845 -5.629
4.546 1.108 -5.530
3.818 1.060 -5.548
5.388 0.632 -5.710
5.505 0.852 -5.627
4.124 1.064 -5.547
3.105 0.448 -5.779
4.924 1.687 -5.312
5.835 1.554 -5.362
5.122 0.570 -5.733
5.519 1.920 -5.224
5.329 1.891 -5.235
5.889 0.849 -5.628
4.261 1.327 -5.448
5.100 1.997 -5.195
4.033 1.249 -5.477
4.296 0.934 -5.596
6.110 1.632 -5.332
4.642 1.783 -5.248
5.125 0.930 -5.570
5.526 0.790 -5.623
3.409 1.122 -5.498
4.134 2.159 -5.106
3.578 0.755 -5.636
3.399 2.100 -5.129
3.028 2.046 -5.149
3.003 1.957 -5.183
3.531 2.171 -5.102
4.460 0.678 -5.665
4.470 1.869 -5.216
3.743 1.295 -5.433
4.006 0.808 -5.616
2.828 0.853 -5.599
4.876 1.036 -5.530
4.287 0.786 -5.625
3.422 1.498 -5.356
4.546 0.462 -5.747
3.271 1.366 -5.406
4.552 1.428 -5.382
4.851 1.064 -5.520
3.709 1.511 -5.351
4.384 0.898 -5.582
3.419 0.486 -5.738
4.363 2.038 -5.152
5.825 0.443 -5.754
2.865 2.772 -4.875
3.245 0.734 -5.644
3.022 2.803 -4.863
5.472 0.927 -5.571
3.924 0.811 -5.615
3.671 1.839 -5.227
5.647 0.560 -5.710
4.384 1.148 -5.488
5.133 0.984 -5.550
3.321 0.727 -5.647
4.555 0.571 -5.706
6.475 2.279 -5.061
4.781 1.794 -5.244
3.025 3.077 -4.760
3.164 2.978 -4.797
6.024 2.804 -4.863
6.438 0.714 -5.652
5.182 3.085 -4.757
4.286 3.022 -4.781
4.787 2.890 -4.830
4.817 2.103 -5.127
6.133 2.580 -4.947
3.173 3.177 -4.722
6.131 0.931 -5.570
5.609 2.466 -4.990
6.234 2.832 -4.852
5.357 1.326 -5.421
5.611 1.824 -5.233
6.356 1.443 -5.377
6.294 0.996 -5.545
6.485 1.602 -5.317
4.752 2.700 -4.902
5.354 1.707 -5.277
6.335 3.154 -4.731
4.732 3.062 -4.765
5.025 3.172 -4.724
6.511 0.584 -5.701
6.004 2.501 -4.977
4.431 2.044 -5.150
3.307 2.991 -4.792
5.963 2.087 -5.133
3.549 2.726 -4.892
4.731 3.058 -4.767
3.985 2.835 -4.851
4.164 2.821 -4.856
5.012 2.632 -4.928
4.806 2.243 -5.075
5.528 2.731 -4.890
4.634 2.253 -5.071
2.818 1.061 -5.537
2.818 2.638 -4.944
6.527 3.179 -4.746
3.234 1.408 -4.038
3.856 2.532 -4.468
5.975 3.118 -4.692
4.638 2.314 -4.384
3.735 2.701 -4.532
4.702 2.746 -4.550
3.404 2.163 -4.327
3.473 1.349 -4.016
3.581 2.765 -4.557
3.240 2.899 -4.608
4.029 2.244 -4.358
5.131 2.420 -4.425
3.196 2.981 -4.640
5.492 2.980 -4.639
3.151 3.180 -4.716
5.705 2.683 -4.526
3.814 2.021 -4.273
4.945 2.156 -4.324
5.063 2.640 -4.509
3.991 1.801 -4.188
3.733 2.848 -4.589
4.902 2.349 -4.398
3.769 1.228 -3.969
5.488 2.472 -4.445
3.582 3.023 -4.656
3.222 1.883 -4.220
4.530 2.937 -4.622
3.338 2.258 -4.363
4.541 1.804 -4.189
3.430 2.496 -4.454
5.473 2.574 -4.484
4.564 1.989 -4.260
6.186 2.944 -4.625
3.979 2.799 -4.570
3.363 1.680 -4.142
2.826 1.550 -4.092
4.290 2.211 -4.345
3.465 1.602 -4.112
4.359 1.036 -3.896
4.053 1.314 -4.002
6.430 1.535 -4.087
4.801 0.629 -3.740
6.468 0.758 -3.790
6.001 2.243 -4.357
4.479 0.462 -3.676
5.090 1.592 -4.109
4.384 0.885 -3.838
4.565 1.614 -4.117
6.012 1.451 -4.055
5.733 1.394 -4.033
6.321 1.231 -3.970
5.898 1.780 -4.180
4.470 0.476 -3.682
3.603 0.681 -3.760
5.261 2.084 -4.296
3.358 0.517 -3.697
6.238 2.657 -4.515
5.222 1.026 -3.892
4.538 1.427 -4.045
6.020 1.446 -4.052
5.138 0.802 -3.806
4.900 0.569 -3.717
4.800 0.896 -3.842
5.824 2.370 -4.406
5.353 0.654 -3.750
5.199 0.848 -3.824
4.909 0.506 -3.693
3.895 0.657 -3.751
6.043 1.274 -3.987
3.534 0.903 -3.845
4.164 1.038 -3.897
3.623 0.898 -3.843
5.089 1.551 -4.093
3.956 0.796 -3.804
3.962 0.900 -3.844
4.528 1.406 -4.037
4.142 1.286 -3.992
3.460 3.190 -4.710
4.660 1.227 -3.942
2.838 0.931 -3.829
5.385 0.644 -3.719
3.686 1.998 -4.237
3.494 2.373 -4.380
5.525 0.575 -3.692
4.655 1.462 -4.032
5.231 0.613 -3.707
4.431 1.525 -4.056
2.951 2.261 -4.337
5.931 0.492 -3.661
3.005 2.439 -4.405
4.492 0.765 -3.765
4.409 1.765 -4.147
3.815 0.509 -3.667
3.493 2.367 -4.377
5.122 0.998 -3.854
2.842 2.426 -4.400
3.373 0.809 -3.782
4.996 0.775 -3.769
3.556 2.231 -4.325
3.060 1.587 -4.079
5.479 0.874 -3.807
4.757 0.853 -3.799
4.771 0.729 -3.751
4.644 0.670 -3.729
5.642 0.998 -3.854
2.898 0.527 -3.674
3.119 2.139 -4.290
3.851 1.367 -3.995
3.181 1.517 -4.052
4.260 1.475 -4.036
4.450 1.596 -4.083
3.800 0.535 -3.677
3.020 3.029 -4.631
3.239 1.794 -4.158
4.425 1.437 -4.022
5.149 1.253 -3.952
5.474 2.939 -4.596
5.922 1.460 -4.031
5.449 1.897 -4.198
5.903 2.376 -4.381
5.068 1.892 -4.196
5.786 2.988 -4.615
5.258 1.753 -4.143
4.187 3.149 -4.677
6.205 0.857 -3.800
5.572 1.915 -4.205
4.918 2.107 -4.278
4.795 1.833 -4.173
5.326 2.220 -4.321
5.877 1.916 -4.205
5.367 1.939 -4.214
6.088 3.099 -4.657
5.310 1.914 -4.204
5.343 1.363 -3.994
4.154 2.592 -4.463
5.700 2.877 -4.573
5.985 1.848 -4.179
4.519 2.265 -4.338
6.314 1.705 -4.125
5.911 1.302 -3.970
3.798 2.511 -4.432
6.510 2.084 -4.269
6.123 3.129 -4.669
4.293 2.157 -4.297
4.688 2.811 -4.547
5.399 2.638 -4.481
4.156 2.854 -4.564
5.633 3.135 -4.671
6.480 1.302 -3.970
4.943 2.330 -4.363
4.524 2.269 -4.340
6.190 2.993 -4.617
3.488 2.796 -4.541
4.636 2.140 -4.291
5.208 2.508 -4.431
3.974 0.440 -3.632
3.359 2.341 -2.926
3.771 2.910 -2.712
4.907 2.899 -2.716
3.281 2.916 -2.709
4.919 3.160 -2.617
5.262 2.326 -2.932
4.371 2.610 -2.825
3.339 2.966 -2.690
4.403 2.644 -2.812
3.932 2.868 -2.727
3.205 1.889 -3.097
3.576 2.985 -2.683
5.496 2.858 -2.731
3.800 1.723 -3.160
3.429 1.514 -3.238
3.548 2.784 -2.759
4.020 2.527 -2.856
3.024 3.046 -2.660
3.660 1.969 -3.067
2.946 1.590 -3.210
4.555 2.944 -2.699
3.441 1.410 -3.278
5.072 2.653 -2.808
3.114 2.126 -3.007
4.747 2.037 -3.041
4.043 1.802 -3.130
3.721 2.067 -3.030
4.635 2.082 -3.024
3.414 2.554 -2.846
4.124 2.592 -2.832
3.202 0.844 -3.491
3.260 0.865 -3.483
4.888 3.119 -2.633
4.030 1.593 -3.209
3.609 2.949 -2.697
4.803 2.586 -2.834
3.301 2.572 -2.839
4.005 1.536 -3.230
3.544 2.492 -2.869
4.767 1.813 -3.126
5.573 0.820 -3.500
5.873 2.241 -2.964
5.278 1.232 -3.345
4.910 1.109 -3.391
6.074 2.342 -2.926
3.670 1.041 -3.417
4.073 1.184 -3.363
4.655 0.680 -3.553
5.903 0.580 -3.591
6.175 1.172 -3.368
4.871 0.927 -3.460
4.077 0.876 -3.479
4.801 1.885 -3.098
5.938 2.760 -2.768
2.905 0.503 -3.620
4.610 1.226 -3.347
4.294 1.099 -3.395
4.303 1.305 -3.318
6.508 1.781 -3.138
3.478 0.621 -3.576
5.276 1.492 -3.247
5.883 1.272 -3.330
6.155 2.519 -2.859
5.090 1.693 -3.171
5.865 2.327 -2.932
5.453 0.518 -3.614
2.987 0.491 -3.625
5.470 1.078 -3.403
5.593 1.808 -3.127
5.311 2.123 -3.009
5.273 1.684 -3.174
6.473 1.339 -3.305
5.600 2.113 -3.012
4.693 1.273 -3.330
4.227 1.001 -3.432
4.445 1.431 -3.270
3.698 0.641 -3.568
4.383 0.885 -3.476
3.003 0.711 -3.514
3.197 2.194 -2.955
4.229 1.466 -3.230
3.740 2.121 -2.982
3.065 2.172 -2.963
6.063 0.682 -3.526
3.569 0.967 -3.418
3.637 2.410 -2.873
6.204 0.519 -3.587
3.912 2.202 -2.952
5.184 0.791 -3.484
4.825 1.580 -3.186
3.643 2.093 -2.993
3.094 1.918 -3.059
3.607 0.975 -3.415
3.062 1.940 -3.050
4.477 0.677 -3.527
4.249 1.382 -3.261
4.671 1.519 -3.210
3.686 1.282 -3.299
3.029 1.122 -3.359
3.896 1.803 -3.102
3.168 2.168 -2.965
4.386 1.760 -3.118
4.658 0.907 -3.441
2.862 1.877 -3.074
4.089 1.259 -3.308
4.557 1.122 -3.359
2.972 2.161 -2.967
5.115 1.358 -3.270
5.308 0.935 -3.430
5.827 0.715 -3.513
3.388 0.776 -3.490
3.285 0.685 -3.524
3.564 1.423 -3.246
3.388 1.199 -3.330
6.304 0.563 -3.570
3.014 2.501 -2.839
3.793 1.257 -3.309
5.887 2.976 -2.660
4.052 2.967 -2.663
4.594 2.922 -2.680
5.922 1.836 -3.090
5.371 1.813 -3.099
6.060 1.985 -3.034
5.173 2.196 -2.954
3.915 2.987 -2.655
5.598 2.992 -2.654
5.939 0.874 -3.453
4.529 2.294 -2.917
6.154 2.174 -2.962
6.435 1.170 -3.341
6.316 0.755 -3.498
4.994 2.678 -2.772
4.908 2.628 -2.791
6.041 3.062 -2.627
4.685 1.882 -3.072
4.286 2.923 -2.680
5.698 3.171 -2.586
6.350 1.219 -3.323
5.547 2.215 -2.947
5.177 2.533 -2.827
5.573 2.928 -2.678
6.421 1.194 -3.332
6.324 0.616 -3.550
5.519 1.387 -3.260
3.105 3.001 -2.650
4.441 2.654 -2.781
4.852 2.410 -2.873
5.073 1.749 -3.123
6.456 1.376 -3.263
5.494 2.988 -2.655
6.365 1.847 -3.086
6.307 2.019 -3.021
4.789 2.897 -2.689
4.029 3.179 -2.583
5.825 2.149 -2.972
4.075 2.661 -2.778
6.527 2.122 -2.999
3.063 1.793 -2.039
4.369 3.069 -2.531
4.472 2.422 -2.284
3.249 2.602 -2.353
3.814 2.559 -2.336
3.004 3.144 -2.560
2.994 2.871 -2.456
2.874 2.302 -2.238
3.650 2.433 -2.288
4.175 2.763 -2.414
4.954 2.614 -2.357
3.253 2.975 -2.495
2.911 3.093 -2.540
5.313 3.012 -2.510
4.353 3.109 -2.547
2.885 2.322 -2.246
2.897 2.729 -2.401
5.717 3.068 -2.531
3.886 3.004 -2.507
3.489 2.324 -2.246
4.440 2.087 -2.156
5.042 1.794 -2.044
5.979 2.947 -2.485
6.235 2.189 -2.195
4.112 2.128 -2.172
5.057 2.621 -2.360
3.642 2.058 -2.145
5.661 2.350 -2.256
5.495 2.396 -2.274
4.433 2.148 -2.179
4.069 1.926 -2.094
5.248 1.849 -2.065
5.108 1.832 -2.058
6.041 2.750 -2.409
5.694 2.768 -2.416
3.780 2.098 -2.160
4.703 2.133 -2.174
4.085 2.098 -2.160
6.167 2.584 -2.346
2.997 1.807 -2.022
3.700 2.118 -2.140
3.013 2.846 -2.419
2.863 2.089 -2.129
2.938 2.666 -2.350
4.111 1.998 -2.095
3.206 1.921 -2.065
3.259 1.922 -2.066
2.841 2.111 -2.138
4.335 1.999 -2.095
5.774 1.980 -2.088
5.126 1.932 -2.069
6.378 2.991 -2.474
6.294 2.271 -2.199
5.922 2.247 -2.190
6.209 2.128 -2.144
5.827 1.938 -2.072
6.427 2.539 -2.302
6.473 3.040 -2.493
4.783 2.974 -2.468
3.990 2.628 -2.335
4.105 2.615 -2.330
4.058 2.808 -2.404
5.545 2.790 -2.397
4.151 3.097 -2.515
5.163 2.110 -2.137
5.171 2.153 -2.154
5.670 3.177 -2.545
4.012 3.119 -2.523
4.144 2.485 -2.281
4.861 2.786 -2.396
4.207 2.979 -2.470
2.993 3.086 -2.511
4.993 1.972 -2.085
4.146 2.481 -2.279
3.962 2.998 -2.477
5.550 2.696 -2.362
4.168 2.904 -2.441
4.154 2.523 -2.295
6.527 1.846 -2.063
4.619 1.811 -2.019
2.169 1.054 1.585
2.290 1.156 1.629
2.083 1.238 1.659
2.188 1.482 1.723
1.525 1.551 1.734
1.446 1.493 1.725
1.458 1.253 1.664
1.895 1.713 1.750
1.849 1.930 1.747
1.970 2.016 1.739
2.277 2.283 1.685
1.635 2.405 1.645
1.757 2.520 1.597
1.652 2.559 1.580
