-19.66386604309082,5.5462183952331543,5.5462183952331543
-18.655462265014648,4.5378150939941406,5.5462183952331543
-17.647058486938477,3.529411792755127,5.5462183952331543
-16.638654708862305,2.5210084915161133,5.5462183952331543
-15.630251884460449,1.5126050710678101,5.5462183952331543
-14.621849060058594,0.50420171022415161,5.5462183952331543
-13.613445281982422,-0.50420171022415161,5.5462183952331543
-12.605042457580566,-1.5126050710678101,5.5462183952331543
-11.596638679504395,-2.5210084915161133,5.5462183952331543
-10.588234901428223,-3.529411792755127,5.5462183952331543
-9.5798320770263672,-4.5378150939941406,5.5462183952331543
-8.5714282989501953,-5.5462183952331543,5.5462183952331543
-7.5630249977111816,-6.554621696472168,5.5462183952331543
-6.554621696472168,-7.5630249977111816,5.5462183952331543
-5.5462183952331543,-8.5714282989501953,5.5462183952331543
-4.5378150939941406,-8.5714282989501953,4.5378150939941406
-3.529411792755127,-8.5714282989501953,3.529411792755127
-2.5210084915161133,-8.5714282989501953,2.5210084915161133
-1.5126050710678101,-9.5798320770263672,2.5210084915161133
-0.50420171022415161,-10.588234901428223,2.5210084915161133
0.50420171022415161,-11.596638679504395,2.5210084915161133
1.5126050710678101,-12.605042457580566,2.5210084915161133
2.5210084915161133,-13.613445281982422,2.5210084915161133
3.529411792755127,-14.621849060058594,2.5210084915161133
4.5378150939941406,-15.630251884460449,2.5210084915161133
5.5462183952331543,-15.630251884460449,1.5126050710678101
6.554621696472168,-15.630251884460449,0.50420171022415161
7.5630249977111816,-15.630251884460449,-0.50420171022415161
8.5714282989501953,-15.630251884460449,-1.5126050710678101
9.5798320770263672,-15.630251884460449,-2.5210084915161133
10.588234901428223,-15.630251884460449,-3.529411792755127
11.596638679504395,-15.630251884460449,-4.5378150939941406
